user_id,categories,reviews,stars
68988,11,1,4
68989,1,12,5
68989,2,60,4
68989,3,6,4
68989,4,399,3
68989,5,2,5
68989,6,58,4
68989,7,1,2
68989,8,3,2
68989,9,211,5
68989,10,182,4
68989,11,35,4
68990,4,1,4
68991,4,6,4
68992,4,2,4
68993,4,1,3
68994,4,2,4
68994,9,1,2
68995,4,4,5
68995,8,1,4
68995,10,3,4
68996,4,1,4
68997,4,3,4
68998,4,1,4
68999,10,1,3
69000,1,12,5
69000,2,60,4
69000,3,6,4
69000,4,398,3
69000,5,2,5
69000,6,58,4
69000,7,1,2
69000,8,3,2
69000,9,211,5
69000,10,182,4
69000,11,35,4
69001,4,3,4
69002,4,1,4
69003,4,1,4
69004,2,1,4
69004,4,4,2
69004,5,1,4
69004,10,2,4
69005,4,2,4
69006,4,1,4
69007,4,1,4
69008,4,2,4
69009,4,15,3
69009,9,1,4
69009,10,1,4
69009,11,1,4
69010,2,1,2
69011,4,1,3
69012,4,13,4
69012,6,1,4
69012,10,2,4
69012,11,1,4
69013,4,1,4
69014,9,1,4
69015,9,1,4
69016,2,1,4
69016,4,4,4
69017,4,2,2
69018,4,1,4
69019,4,3,2
69020,4,1,4
69021,4,5,4
69022,9,1,2
69023,9,1,4
69024,4,1,4
69025,4,3,4
69026,1,12,5
69026,2,63,4
69026,3,6,4
69026,4,400,3
69026,5,2,5
69026,6,58,4
69026,7,1,2
69026,8,3,2
69026,9,211,5
69026,10,183,4
69026,11,35,4
69027,4,1,4
69028,4,1,4
69029,4,1,4
69029,9,3,2
69030,1,12,5
69030,2,60,4
69030,3,6,4
69030,4,421,3
69030,5,2,5
69030,6,58,4
69030,7,1,2
69030,8,3,2
69030,9,213,5
69030,10,182,4
69030,11,35,4
69031,4,1,4
69032,4,7,4
69032,9,1,4
69033,4,18,4
69034,2,1,4
69034,4,12,3
69034,11,1,3
69035,2,1,4
69035,4,1,4
69036,2,2,2
69036,4,2,3
69036,9,1,4
69037,2,2,4
69037,4,1,4
69037,10,1,4
69038,4,1,4
69039,9,1,3
69040,4,3,4
69041,2,1,5
69042,4,1,3
69043,1,12,5
69043,2,60,4
69043,3,6,4
69043,4,399,3
69043,5,2,5
69043,6,59,4
69043,7,1,2
69043,8,3,2
69043,9,211,5
69043,10,182,4
69043,11,35,4
69044,4,5,4
69045,4,1,3
69046,4,1,4
69047,10,1,4
69048,6,1,5
69049,4,1,4
69050,4,1,4
69051,4,3,4
69052,4,1,4
69053,4,2,4
69054,4,3,4
69055,2,2,4
69055,4,1,4
69056,1,13,5
69056,2,60,4
69056,3,6,4
69056,4,404,3
69056,5,2,5
69056,6,58,4
69056,7,1,2
69056,8,3,2
69056,9,211,5
69056,10,182,4
69056,11,35,4
69057,4,3,4
69058,4,1,4
69059,2,2,4
69059,4,11,4
69060,4,2,3
69061,4,1,4
69061,9,2,4
69062,4,1,4
69063,4,1,5
69064,4,8,4
69065,4,2,4
69066,2,1,4
69066,4,8,4
69067,4,3,2
69068,4,1,4
69069,4,2,4
69070,4,3,3
69070,9,1,4
69071,9,1,5
69072,10,1,4
69073,6,1,3
69074,4,2,3
69075,4,3,4
69076,4,1,4
69077,2,1,4
69077,4,2,4
69078,4,8,3
69078,6,2,4
69078,10,2,2
69079,2,1,2
69080,4,1,4
69081,4,1,4
69082,4,1,4
69083,2,2,4
69084,4,1,4
69085,4,2,4
69086,2,1,4
69087,11,1,3
69088,4,2,2
69089,4,1,4
69090,4,1,4
69091,4,2,2
69092,4,1,4
69093,2,1,4
69093,4,2,4
69094,2,1,4
69094,4,1,2
69095,4,1,4
69096,4,1,2
69097,4,1,4
69098,4,1,3
69099,1,12,5
69099,2,60,4
69099,3,6,4
69099,4,404,3
69099,5,2,5
69099,6,58,4
69099,7,1,2
69099,8,3,2
69099,9,211,5
69099,10,182,4
69099,11,35,4
69100,4,1,4
69101,4,3,4
69102,2,2,4
69103,4,6,4
69104,4,2,3
69105,4,1,4
69106,2,15,4
69106,4,13,4
69106,11,1,3
69107,2,1,4
69108,9,1,2
69109,4,4,4
69109,11,1,4
69110,2,3,4
69110,4,18,3
69110,6,1,4
69110,9,2,4
69110,10,1,3
69111,4,2,4
69111,6,1,2
69111,9,1,4
69112,9,1,4
69113,4,1,4
69114,4,1,4
69115,2,2,4
69115,4,7,4
69115,10,1,3
69115,11,1,4
69116,4,1,3
69117,4,1,4
69118,4,2,4
69119,4,1,4
69120,4,1,4
69121,4,1,4
69122,4,1,4
69123,4,6,4
69123,10,1,4
69124,4,1,4
69125,6,1,4
69125,10,1,4
69125,11,1,4
69126,4,1,4
69127,4,1,4
69128,4,2,4
69129,4,1,4
69130,4,1,4
69130,9,1,4
69131,4,2,3
69131,6,1,2
69132,4,1,4
69133,11,1,5
69134,4,2,4
69135,4,1,4
69136,4,1,4
69137,4,2,4
69138,4,1,4
69139,4,1,4
69140,4,2,4
69141,2,1,2
69141,4,1,2
69141,9,1,3
69142,9,1,5
69143,2,1,4
69144,4,3,4
69145,4,1,2
69145,9,1,4
69146,4,1,4
69147,4,1,4
69148,4,1,4
69149,4,3,4
69150,9,2,5
69151,2,1,4
69152,4,1,4
69153,4,2,4
69154,1,12,5
69154,2,64,4
69154,3,6,4
69154,4,408,3
69154,5,2,5
69154,6,58,4
69154,7,1,2
69154,8,3,2
69154,9,211,5
69154,10,183,4
69154,11,35,4
69155,11,1,4
69156,2,4,4
69156,4,3,4
69157,10,1,4
69158,4,1,4
69159,2,2,4
69159,10,3,4
69160,4,1,4
69161,11,1,4
69162,4,10,4
69163,4,1,4
69163,11,1,4
69164,4,1,4
69165,1,12,5
69165,2,60,4
69165,3,6,4
69165,4,398,3
69165,5,2,5
69165,6,58,4
69165,7,1,2
69165,8,3,2
69165,9,212,5
69165,10,182,4
69165,11,35,4
69166,4,4,4
69167,4,1,4
69168,4,5,4
69169,4,1,4
69170,1,24,5
69170,2,124,4
69170,3,12,4
69170,4,819,3
69170,5,4,5
69170,6,116,4
69170,7,2,2
69170,8,6,2
69170,9,423,5
69170,10,364,4
69170,11,70,4
69171,4,1,4
69172,4,1,3
69173,4,3,4
69173,9,6,4
69174,4,1,4
69175,1,12,5
69175,2,60,4
69175,3,6,4
69175,4,403,3
69175,5,2,5
69175,6,58,4
69175,7,1,2
69175,8,3,2
69175,9,211,5
69175,10,182,4
69175,11,35,4
69176,9,1,4
69177,2,10,2
69177,4,54,3
69177,5,1,4
69177,9,4,2
69177,10,5,3
69177,11,4,4
69178,4,1,4
69179,4,1,4
69180,9,1,2
69181,4,1,4
69181,11,1,4
69182,9,1,4
69183,4,3,4
69184,2,1,4
69184,4,1,3
69185,4,1,4
69185,9,1,4
69186,4,2,4
69187,2,2,4
69187,4,2,4
69188,4,1,4
69189,9,1,4
69190,4,1,4
69191,1,1,4
69192,9,1,4
69193,1,12,5
69193,2,60,4
69193,3,6,4
69193,4,398,3
69193,5,2,5
69193,6,58,4
69193,7,1,2
69193,8,3,2
69193,9,211,5
69193,10,182,4
69193,11,35,4
69194,4,1,4
69195,2,1,2
69196,4,2,4
69197,2,1,4
69197,4,17,4
69197,9,1,4
69197,11,2,5
69198,4,2,4
69199,4,3,4
69200,4,1,2
69201,4,1,4
69202,4,3,3
69203,1,12,5
69203,2,61,4
69203,3,6,4
69203,4,400,3
69203,5,2,5
69203,6,58,4
69203,7,1,2
69203,8,3,2
69203,9,211,5
69203,10,182,4
69203,11,35,4
69204,4,3,3
69205,2,1,4
69205,4,1,4
69206,4,1,3
69207,4,4,4
69208,4,1,4
69209,4,2,4
69210,9,1,5
69211,2,1,4
69211,4,1,4
69212,11,1,4
69213,4,1,4
69214,9,1,3
69215,1,12,5
69215,2,60,4
69215,3,6,4
69215,4,399,3
69215,5,2,5
69215,6,58,4
69215,7,1,2
69215,8,3,2
69215,9,211,5
69215,10,182,4
69215,11,35,4
69216,6,1,5
69217,2,2,3
69218,11,1,4
69219,2,1,4
69220,4,1,4
69221,4,1,3
69222,4,1,3
69223,4,2,4
69224,4,1,4
69225,1,145,5
69225,2,758,4
69225,3,86,4
69225,4,5031,3
69225,5,24,5
69225,6,707,4
69225,7,12,2
69225,8,36,2
69225,9,2568,5
69225,10,2302,4
69225,11,535,4
69226,4,1,3
69227,2,1,4
69228,1,12,5
69228,2,60,4
69228,3,6,4
69228,4,404,3
69228,5,2,5
69228,6,58,4
69228,7,1,2
69228,8,3,2
69228,9,214,5
69228,10,183,4
69228,11,35,4
69229,1,25,5
69229,2,170,4
69229,3,12,4
69229,4,879,3
69229,5,4,5
69229,6,116,4
69229,7,2,4
69229,8,6,2
69229,9,428,2
69229,10,364,5
69229,11,73,4
69230,4,2,4
69231,4,1,4
69231,10,1,4
69232,4,4,4
69233,4,3,2
69234,4,2,4
69235,1,12,5
69235,2,60,4
69235,3,6,4
69235,4,398,3
69235,5,2,5
69235,6,58,4
69235,7,1,2
69235,8,3,2
69235,9,211,5
69235,10,182,4
69235,11,35,4
69236,4,1,4
69237,4,1,4
69238,4,2,4
69239,2,7,4
69239,4,4,4
69240,9,1,4
69241,4,4,4
69242,2,2,3
69242,4,2,3
69242,9,1,4
69243,4,1,4
69244,2,2,2
69244,4,7,4
69244,10,1,2
69244,11,1,4
69245,4,1,4
69246,4,1,4
69247,2,2,4
69247,4,14,3
69248,4,3,4
69249,4,3,4
69250,4,2,4
69251,4,2,4
69252,2,3,2
69252,4,8,4
69252,9,1,4
69252,10,5,2
69252,11,3,4
69253,4,1,4
69254,4,1,4
69255,4,1,4
69255,9,1,4
69256,9,1,4
69257,2,3,2
69257,4,4,4
69258,4,1,4
69259,4,1,4
69260,4,1,4
69261,4,1,4
69262,2,3,4
69262,4,1,4
69263,4,1,4
69264,4,1,3
69265,4,1,4
69266,4,1,4
69267,4,2,4
69268,2,1,4
69269,4,1,4
69269,9,2,4
69269,11,10,4
69270,4,1,4
69271,2,1,4
69272,11,1,4
69273,4,1,4
69274,2,1,4
69275,2,3,4
69275,4,9,4
69275,9,1,4
69275,10,3,4
69276,4,1,4
69276,6,1,4
69277,10,1,4
69278,4,1,4
69278,9,4,5
69279,1,48,5
69279,2,243,4
69279,3,24,4
69279,4,1603,3
69279,5,8,5
69279,6,232,4
69279,7,4,2
69279,8,12,2
69279,9,845,5
69279,10,737,4
69279,11,141,4
69280,4,1,2
69281,4,1,4
69282,2,2,2
69282,4,9,4
69282,10,1,5
69283,4,1,3
69284,4,1,4
69285,4,2,4
69286,2,1,4
69286,4,4,4
69286,10,1,4
69287,4,1,4
69288,10,1,4
69289,4,1,3
69290,2,1,3
69290,4,2,4
69291,4,1,4
69292,10,1,4
69293,4,1,4
69294,4,1,4
69295,4,1,4
69296,4,4,4
69297,4,3,2
69297,10,2,4
69298,4,1,4
69299,4,1,4
69300,4,1,2
69300,11,1,4
69301,9,1,4
69302,2,1,3
69302,4,1,4
69303,4,7,4
69303,11,1,4
69304,4,1,4
69305,4,1,4
69306,4,10,4
69307,2,12,4
69307,4,69,4
69307,9,6,4
69307,10,12,4
69307,11,4,3
69308,9,1,4
69309,4,7,3
69309,6,1,4
69309,9,1,4
69310,3,1,5
69311,1,12,5
69311,2,60,4
69311,3,6,4
69311,4,398,3
69311,5,2,5
69311,6,58,4
69311,7,1,2
69311,8,3,2
69311,9,211,5
69311,10,182,4
69311,11,35,4
69312,4,1,4
69313,4,4,4
69314,4,2,2
69315,4,7,4
69316,2,2,3
69316,4,12,4
69316,10,2,4
69317,2,1,4
69318,4,1,4
69318,10,1,2
69319,2,1,3
69319,4,1,4
69320,1,24,5
69320,2,120,4
69320,3,12,4
69320,4,805,3
69320,5,4,5
69320,6,116,4
69320,7,2,2
69320,8,6,2
69320,9,423,5
69320,10,367,4
69320,11,70,4
69321,4,1,4
69322,4,4,4
69323,2,3,4
69323,3,2,4
69323,4,23,2
69323,6,2,4
69323,9,3,2
69323,10,4,4
69323,11,5,3
69324,4,1,4
69325,6,1,2
69326,4,2,4
69327,4,1,4
69328,4,2,4
69328,10,1,5
69329,4,2,4
69330,1,12,5
69330,2,60,4
69330,3,6,4
69330,4,399,3
69330,5,2,5
69330,6,58,4
69330,7,1,2
69330,8,3,2
69330,9,211,5
69330,10,182,4
69330,11,35,4
69331,4,1,4
69332,9,1,2
69333,4,1,4
69334,1,12,5
69334,2,60,4
69334,3,6,4
69334,4,429,3
69334,5,2,5
69334,6,58,4
69334,7,1,2
69334,8,3,2
69334,9,211,5
69334,10,182,4
69334,11,35,4
69335,4,1,4
69336,2,4,3
69336,4,4,4
69336,10,1,4
69337,2,1,4
69338,4,1,4
69339,4,5,4
69340,4,1,4
69341,4,1,4
69342,2,1,3
69342,4,1,4
69343,4,1,2
69344,4,2,4
69345,1,72,5
69345,2,374,4
69345,3,36,4
69345,4,2556,3
69345,5,12,5
69345,6,351,4
69345,7,6,2
69345,8,18,2
69345,9,1275,5
69345,10,1117,4
69345,11,217,4
69346,2,8,3
69346,4,3,4
69346,10,7,4
69346,11,2,4
69347,4,1,4
69348,4,1,4
69349,4,1,4
69350,2,4,4
69350,4,6,2
69351,2,2,3
69351,4,5,3
69352,2,2,3
69352,4,1,4
69353,4,1,4
69354,2,1,4
69355,1,12,5
69355,2,60,4
69355,3,6,4
69355,4,398,3
69355,5,2,5
69355,6,58,4
69355,7,1,2
69355,8,3,2
69355,9,211,5
69355,10,182,4
69355,11,35,4
69356,9,1,5
69357,4,1,4
69358,2,1,4
69359,4,1,4
69360,4,1,4
69361,4,1,4
69362,6,1,3
69363,4,2,4
69364,4,1,4
69365,4,1,4
69366,4,1,4
69367,4,1,4
69368,1,1,5
69368,2,1,3
69368,4,15,4
69368,6,1,4
69368,10,2,3
69368,11,2,4
69369,2,1,4
69370,2,1,4
69371,4,1,4
69372,4,1,2
69373,2,1,4
69374,4,2,4
69375,2,1,3
69375,4,4,3
69376,11,1,4
69377,4,2,4
69378,4,4,4
69379,4,1,2
69380,4,4,4
69381,11,1,4
69382,4,3,4
69383,4,1,4
69384,4,3,4
69385,4,10,4
69386,4,1,4
69387,4,1,4
69388,4,1,4
69389,4,1,4
69390,4,2,4
69391,4,1,3
69392,4,2,4
69393,4,1,4
69393,10,1,4
69394,4,1,4
69395,4,1,4
69396,4,1,4
69397,4,1,4
69398,4,1,4
69399,4,1,3
69400,4,1,4
69401,9,2,5
69402,4,10,3
69402,5,1,4
69402,6,1,2
69402,10,3,5
69403,2,1,3
69403,4,2,3
69404,4,1,3
69405,1,12,5
69405,2,60,4
69405,3,6,4
69405,4,405,3
69405,5,2,5
69405,6,58,4
69405,7,1,2
69405,8,3,2
69405,9,211,5
69405,10,182,4
69405,11,35,4
69406,4,2,4
69407,10,1,5
69408,4,1,4
69409,11,2,3
69410,4,3,4
69411,2,3,4
69411,4,1,4
69411,10,1,4
69412,4,1,4
69413,4,10,4
69413,6,1,4
69413,9,5,4
69414,2,2,2
69414,4,1,4
69415,2,17,4
69415,4,3,4
69415,9,1,4
69415,10,6,4
69415,11,1,4
69416,4,2,4
69417,4,2,4
69418,4,1,4
69419,2,2,4
69419,4,15,4
69419,9,1,4
69419,10,1,4
69419,11,1,2
69420,4,1,4
69421,9,1,5
69422,2,1,3
69422,4,3,4
69423,4,1,4
69423,6,1,4
69424,4,1,3
69425,1,2,4
69425,2,1,4
69425,4,4,3
69425,10,5,4
69425,11,1,4
69426,4,1,4
69427,4,1,4
69428,1,12,5
69428,2,60,4
69428,3,6,4
69428,4,398,3
69428,5,2,5
69428,6,58,4
69428,7,1,2
69428,8,3,2
69428,9,211,5
69428,10,182,4
69428,11,35,4
69429,4,4,4
69430,4,3,2
69431,4,1,4
69432,4,3,4
69432,9,1,4
69433,4,1,4
69434,2,1,4
69435,4,1,2
69436,4,1,4
69437,4,2,4
69438,2,5,4
69438,4,14,4
69439,4,2,4
69440,9,4,4
69441,1,12,5
69441,2,60,4
69441,3,6,4
69441,4,408,3
69441,5,2,5
69441,6,58,4
69441,7,1,2
69441,8,3,2
69441,9,213,5
69441,10,182,4
69441,11,35,4
69442,2,1,4
69442,4,1,2
69442,9,1,4
69443,9,1,5
69444,4,1,3
69445,11,1,5
69446,4,2,2
69447,4,1,4
69447,11,1,4
69448,4,2,3
69448,10,1,5
69449,4,1,3
69450,9,1,4
69451,4,1,4
69452,4,5,3
69452,9,1,4
69452,10,1,4
69453,1,36,5
69453,2,185,4
69453,3,18,4
69453,4,1253,3
69453,5,6,5
69453,6,174,4
69453,7,3,2
69453,8,9,2
69453,9,633,5
69453,10,548,4
69453,11,107,4
69454,4,2,4
69455,4,1,4
69456,4,2,4
69457,4,2,4
69457,10,1,4
69458,1,12,5
69458,2,60,4
69458,3,6,4
69458,4,405,3
69458,5,2,5
69458,6,58,4
69458,7,1,2
69458,8,3,2
69458,9,212,5
69458,10,182,4
69458,11,36,4
69459,4,1,4
69460,4,1,4
69461,2,2,3
69461,4,20,4
69461,9,2,2
69461,11,1,3
69462,4,1,2
69463,4,1,4
69464,4,19,4
69464,9,1,4
69465,1,12,5
69465,2,102,4
69465,3,6,4
69465,4,426,3
69465,5,2,5
69465,6,58,4
69465,7,1,2
69465,8,3,2
69465,9,212,5
69465,10,182,4
69465,11,36,4
69466,9,1,4
69466,11,1,4
69467,4,1,4
69468,2,1,4
69468,4,15,4
69468,6,1,2
69469,9,1,3
69470,2,1,4
69470,4,6,3
69471,4,1,2
69471,10,1,2
69472,4,1,4
69473,4,1,4
69474,2,3,3
69474,4,32,4
69474,6,3,4
69474,9,8,4
69474,10,1,4
69474,11,1,4
69475,4,1,4
69476,4,1,4
69477,4,1,4
69478,4,2,4
69479,4,1,4
69480,4,1,3
69481,1,12,5
69481,2,60,4
69481,3,6,4
69481,4,401,3
69481,5,2,5
69481,6,58,4
69481,7,1,2
69481,8,3,2
69481,9,211,5
69481,10,182,4
69481,11,35,4
69482,4,1,4
69483,4,2,4
69484,4,1,4
69485,4,1,4
69486,4,2,4
69487,4,1,4
69488,2,1,4
69489,10,1,4
69490,9,1,4
69491,4,10,4
69491,6,1,2
69492,4,1,4
69493,4,1,4
69494,4,1,3
69495,9,3,4
69496,4,3,4
69497,4,1,4
69498,4,3,4
69499,4,2,4
69500,4,1,4
69501,4,2,4
69502,1,12,5
69502,2,60,4
69502,3,6,4
69502,4,404,3
69502,5,2,5
69502,6,58,4
69502,7,1,2
69502,8,3,2
69502,9,211,5
69502,10,182,4
69502,11,35,4
69503,4,1,4
69504,4,2,4
69505,4,1,4
69506,4,2,4
69506,10,1,4
69507,4,1,3
69508,4,1,4
69509,2,1,4
69510,1,12,5
69510,2,60,4
69510,3,6,4
69510,4,403,3
69510,5,2,5
69510,6,58,4
69510,7,1,2
69510,8,3,2
69510,9,211,5
69510,10,182,4
69510,11,35,4
69511,2,1,4
69511,4,1,4
69512,10,1,3
69513,4,2,4
69514,4,9,4
69514,6,1,4
69515,2,2,4
69515,4,15,3
69515,10,5,4
69516,4,1,2
69517,4,1,2
69518,4,1,4
69519,4,1,4
69520,2,1,4
69521,4,2,2
69522,9,2,4
69523,6,1,5
69524,2,1,4
69525,4,4,4
69526,4,1,4
69527,4,1,4
69528,4,2,4
69529,4,4,4
69529,11,1,4
69530,4,14,4
69530,9,2,2
69530,10,6,4
69531,4,1,4
69532,4,3,4
69533,4,1,4
69534,9,1,5
69535,4,3,4
69536,4,1,3
69537,2,1,2
69537,4,2,4
69537,10,2,5
69538,10,1,4
69539,9,1,5
69540,4,2,4
69541,4,1,5
69542,4,1,3
69543,2,2,4
69543,3,3,2
69543,4,24,2
69543,6,1,4
69543,9,4,4
69543,10,2,4
69544,10,1,5
69545,4,1,4
69546,1,12,5
69546,2,60,4
69546,3,6,4
69546,4,431,3
69546,5,2,5
69546,6,59,4
69546,7,1,2
69546,8,3,2
69546,9,215,5
69546,10,199,4
69546,11,35,4
69547,4,3,4
69548,4,1,4
69549,4,1,4
69550,4,1,4
69551,4,1,4
69552,11,1,4
69553,4,1,4
69554,9,1,4
69555,4,1,4
69556,4,15,4
69556,10,1,4
69557,2,5,4
69557,4,2,4
69557,8,1,4
69557,10,1,5
69558,4,14,4
69558,9,1,4
69559,2,1,3
69560,4,7,4
69560,9,1,4
69560,10,2,2
69561,4,2,4
69562,2,1,3
69563,4,3,4
69564,4,1,3
69565,10,1,5
69566,4,2,4
69567,4,1,4
69567,9,1,4
69568,4,1,4
69569,2,1,4
69569,4,1,4
69570,4,2,3
69571,9,1,4
69572,1,12,5
69572,2,60,4
69572,3,6,4
69572,4,402,3
69572,5,2,5
69572,6,58,4
69572,7,1,2
69572,8,3,2
69572,9,211,5
69572,10,183,4
69572,11,35,4
69573,2,1,3
69574,4,1,4
69575,4,1,4
69576,9,1,5
69577,4,1,4
69578,1,12,5
69578,2,62,4
69578,3,6,4
69578,4,407,3
69578,5,2,5
69578,6,58,4
69578,7,2,2
69578,8,3,2
69578,9,211,5
69578,10,183,4
69578,11,35,2
69579,4,2,4
69579,9,1,4
69580,2,2,2
69581,4,1,4
69582,4,2,4
69583,4,2,4
69584,2,1,4
69584,4,2,4
69585,4,2,4
69586,2,5,3
69586,4,11,3
69586,9,1,2
69586,10,1,4
69586,11,1,4
69587,2,2,4
69587,4,2,2
69588,2,2,4
69588,4,3,4
69589,4,4,4
69589,10,1,3
69590,4,1,4
69591,4,1,4
69592,4,2,4
69593,2,1,4
69593,4,2,4
69594,2,1,4
69594,4,3,4
69595,9,1,4
69596,2,4,2
69596,4,5,4
69596,9,1,4
69597,4,1,3
69598,4,1,4
69599,4,1,4
69600,4,2,4
69601,9,1,4
69602,4,2,4
69603,4,1,4
69604,2,1,4
69604,4,16,2
69604,6,1,3
69604,9,2,2
69604,10,3,2
69605,4,3,4
69606,4,1,4
69607,4,1,3
69608,4,1,4
69609,11,1,3
69610,4,1,4
69611,1,12,5
69611,2,60,4
69611,3,6,4
69611,4,399,3
69611,5,2,5
69611,6,58,4
69611,7,1,2
69611,8,3,2
69611,9,212,5
69611,10,182,4
69611,11,35,4
69612,4,2,4
69613,4,1,4
69614,4,1,4
69615,4,3,4
69616,4,2,4
69617,2,1,2
69618,4,1,4
69619,9,1,4
69620,4,1,4
69621,2,3,3
69621,4,4,3
69621,9,1,4
69622,4,2,4
69623,4,1,4
69624,4,1,3
69625,9,1,4
69626,4,1,4
69627,4,7,4
69628,4,1,2
69629,10,1,4
69630,4,1,4
69631,4,2,4
69632,9,1,4
69632,10,1,3
69633,4,6,4
69633,9,1,4
69633,10,5,4
69633,11,2,4
69634,4,2,4
69635,10,1,4
69636,2,3,4
69636,4,2,4
69637,2,1,4
69638,4,1,4
69638,9,1,5
69639,4,1,4
69639,6,1,4
69640,4,1,5
69641,4,1,4
69642,6,2,4
69642,10,2,3
69642,11,2,5
69643,4,1,4
69643,9,1,4
69644,4,2,4
69644,10,1,2
69645,4,2,4
69646,4,1,4
69647,2,1,4
69647,4,6,3
69647,9,2,4
69647,10,1,4
69648,2,2,4
69648,4,4,4
69649,4,1,4
69650,2,1,3
69651,4,1,4
69652,4,1,4
69653,2,4,4
69653,4,6,4
69654,4,1,4
69655,2,1,3
69656,4,1,4
69656,9,1,4
69657,4,2,4
69658,4,2,4
69659,2,3,2
69660,4,1,4
69661,2,2,4
69661,4,1,4
69662,4,1,4
69662,10,1,3
69663,2,1,4
69664,2,1,4
69664,4,3,4
69664,10,1,4
69665,4,4,3
69666,4,3,4
69666,10,1,4
69667,2,2,4
69667,4,2,4
69667,10,1,4
69668,4,1,4
69669,4,1,4
69669,9,2,4
69670,4,2,4
69671,4,1,3
69672,1,13,5
69672,2,69,4
69672,3,6,4
69672,4,486,3
69672,5,2,5
69672,6,58,4
69672,7,1,2
69672,8,3,2
69672,9,212,5
69672,10,184,4
69672,11,35,4
69673,4,1,4
69674,4,1,4
69675,4,1,4
69676,1,12,5
69676,2,60,4
69676,3,6,4
69676,4,410,3
69676,5,2,5
69676,6,58,4
69676,7,1,2
69676,8,3,2
69676,9,211,5
69676,10,183,4
69676,11,35,4
69677,4,2,2
69677,9,1,3
69678,4,2,2
69679,4,1,4
69680,4,1,2
69681,2,1,4
69681,4,1,4
69682,1,12,5
69682,2,70,4
69682,3,6,4
69682,4,414,3
69682,5,2,5
69682,6,58,4
69682,7,1,2
69682,8,3,2
69682,9,214,5
69682,10,183,4
69682,11,38,4
69683,4,15,4
69683,9,1,4
69684,4,1,4
69684,9,2,4
69685,4,1,4
69686,2,16,3
69686,3,1,4
69686,4,137,5
69686,6,2,2
69686,9,5,3
69686,10,2,4
69686,11,1,4
69687,4,2,4
69688,4,2,4
69688,9,1,4
69689,4,1,3
69690,2,3,4
69690,4,2,4
69691,4,4,4
69692,2,2,4
69692,4,2,4
69693,4,1,4
69694,4,2,4
69695,1,12,5
69695,2,60,4
69695,3,6,4
69695,4,402,3
69695,5,2,5
69695,6,58,4
69695,7,1,2
69695,8,3,2
69695,9,212,5
69695,10,182,4
69695,11,35,4
69696,2,1,4
69696,4,7,4
69697,4,1,5
69698,2,1,3
69699,4,2,4
69700,4,12,4
69701,4,1,4
69702,6,1,4
69703,4,1,4
69703,6,1,5
69703,10,1,4
69704,4,3,4
69705,4,4,4
69706,9,1,3
69707,4,1,4
69708,4,1,2
69709,4,1,4
69710,10,1,4
69711,4,1,4
69712,4,1,4
69713,4,2,4
69714,4,2,4
69715,4,1,4
69716,2,1,3
69717,4,2,4
69718,4,1,3
69719,2,3,4
69719,4,16,4
69719,10,1,4
69719,11,6,4
69720,4,1,4
69721,4,6,4
69721,6,1,4
69722,4,1,3
69723,4,1,4
69724,4,1,4
69725,4,7,3
69726,4,1,4
69727,4,1,4
69728,2,1,4
69728,4,3,4
69728,9,1,4
69729,9,1,4
69730,4,3,3
69730,9,2,4
69731,4,1,4
69732,2,1,4
69732,9,1,4
69733,4,1,3
69734,4,6,4
69735,4,4,4
69736,4,1,4
69737,4,1,2
69738,4,1,3
69738,9,1,4
69738,11,1,4
69739,2,1,4
69739,4,4,4
69740,9,1,4
69741,2,1,4
69741,4,1,4
69741,6,1,3
69742,4,2,4
69743,4,1,4
69744,4,1,2
69745,10,1,5
69746,1,49,4
69746,2,270,4
69746,3,19,4
69746,4,1388,3
69746,5,6,5
69746,6,176,4
69746,7,3,2
69746,8,17,2
69746,9,652,5
69746,10,582,4
69746,11,115,4
69747,9,1,3
69748,4,3,4
69749,4,2,4
69750,2,1,4
69750,10,2,3
69751,4,3,4
69752,4,1,2
69753,4,2,2
69754,2,1,4
69754,4,3,4
69754,9,1,4
69755,4,2,4
69756,2,2,3
69757,4,1,4
69758,2,2,3
69759,9,1,4
69759,10,1,3
69760,4,1,4
69761,4,2,4
69762,4,1,4
69763,4,1,4
69764,2,1,4
69764,4,3,4
69764,10,1,4
69764,11,1,4
69765,4,1,4
69766,4,1,4
69767,4,1,2
69768,4,2,4
69769,11,1,4
69770,4,1,4
69771,4,1,4
69772,4,1,4
69773,4,1,4
69774,2,1,3
69775,4,1,4
69775,11,1,4
69776,2,1,4
69777,2,6,2
69777,10,1,4
69778,2,2,4
69778,4,1,4
69778,9,1,4
69779,2,1,4
69779,4,1,4
69780,4,2,4
69781,2,2,4
69782,2,14,4
69782,4,22,4
69782,9,2,4
69782,10,1,4
69783,4,1,4
69784,2,2,5
69784,4,6,4
69784,6,1,4
69785,4,1,4
69786,4,4,2
69787,4,2,4
69788,4,1,4
69789,4,1,3
69790,4,1,4
69791,4,1,4
69792,4,6,2
69792,6,1,3
69793,4,1,4
69794,4,1,3
69795,10,1,5
69796,4,1,4
69797,4,1,4
69798,4,1,4
69799,4,1,4
69800,4,1,4
69801,4,1,4
69802,4,1,4
69803,4,1,4
69804,4,1,4
69805,4,4,4
69805,9,1,4
69806,2,3,4
69806,4,2,4
69807,4,5,4
69808,11,2,4
69809,4,1,4
69810,4,2,4
69811,10,1,4
69812,10,1,4
